Record Length,1.024000e+03,,          0.00000,  -3.34850,
Sample Interval,1.233033e+01,,         12.33033,  -0.54850,
Trigger Point,0.000000000000e+00,,         24.66067,  -6.94850,
,,,         36.99100, -52.54850,
,,,         49.32134, -54.94850,
,,,         61.65167, -54.94850,
Source,MATH,,         73.98201, -54.94850,
Vertical Units,dB,,         86.31234, -54.94850,
Vertical Scale,1.000000e+01,,         98.64268, -54.94850,
Vertical Offset,0.000000e+00,,        110.97301, -54.94850,
Horizontal Units,Hz,,        123.30335, -54.94850,
Horizontal Scale,1.262626e+03,,        135.63368, -54.94850,
Pt Fmt,Y,,        147.96402, -54.94850,
Yzero,-1.494850e+01,,        160.29435, -48.54850,
Probe Atten,1.000000e+00,,        172.62468, -48.54850,
Model Number,TDS1012B,,        184.95502, -54.94850,
Serial Number,C055216,,        197.28535, -54.94850,
Firmware Version,FV:v22.16,,        209.61569, -54.94850,
,,,221.94602, -52.54850,
,,,234.27635, -54.94850,
,,,246.60668, -52.54850,
,,,258.93701, -52.54850,
,,,271.26734, -54.94850,
,,,283.59767, -54.94850,
,,,295.92800, -52.54850,
,,,308.25833, -54.94850,
,,,320.58866, -54.94850,
,,,332.91899, -54.94850,
,,,345.24932, -54.94850,
,,,357.57965, -54.94850,
,,,369.90998, -54.94850,
,,,382.24031, -54.94850,
,,,394.57064, -46.54850,
,,,406.90097, -52.54850,
,,,419.23130, -48.54850,
,,,431.56163, -54.94850,
,,,443.89196, -54.94850,
,,,456.22229, -54.94850,
,,,468.55262, -54.94850,
,,,480.88295, -54.94850,
,,,493.21328, -54.94850,
,,,505.54361, -54.94850,
,,,517.87394, -54.94850,
,,,530.20427, -54.94850,
,,,542.53460, -54.94850,
,,,554.86493, -54.94850,
,,,567.19526, -54.94850,
,,,579.52559, -54.94850,
,,,591.85592, -54.94850,
,,,604.18625, -54.94850,
,,,616.51658, -54.94850,
,,,628.84691, -54.94850,
,,,641.17724, -54.94850,
,,,653.50757, -54.94850,
,,,665.83790, -54.94850,
,,,678.16823, -52.54850,
,,,690.49856, -54.94850,
,,,702.82889, -54.94850,
,,,715.15922, -54.94850,
,,,727.48955, -54.94850,
,,,739.81988, -54.94850,
,,,752.15021, -54.94850,
,,,764.48054, -54.94850,
,,,776.81087, -54.94850,
,,,789.14120, -54.94850,
,,,801.47153, -52.54850,
,,,813.80186, -54.94850,
,,,826.13219, -54.94850,
,,,838.46252, -54.94850,
,,,850.79285, -52.54850,
,,,863.12318, -54.94850,
,,,875.45351, -52.54850,
,,,887.78384, -54.94850,
,,,900.11417, -54.94850,
,,,912.44450, -54.94850,
,,,924.77483, -54.94850,
,,,937.10516, -54.94850,
,,,949.43549, -52.54850,
,,,961.76582, -46.54850,
,,,974.09615, -15.74850,
,,,986.42648,  -7.74850,
,,,998.75681,  -6.94850,
,,,1011.08714,  -7.34850,
,,,1023.41747, -12.94850,
,,,1035.74780, -41.34850,
,,,1048.07813, -48.54850,
,,,1060.40846, -54.94850,
,,,1072.73879, -54.94850,
,,,1085.06912, -54.94850,
,,,1097.39945, -54.94850,
,,,1109.72978, -54.94850,
,,,1122.06011, -54.94850,
,,,1134.39044, -54.94850,
,,,1146.72077, -54.94850,
,,,1159.05110, -52.54850,
,,,1171.38143, -54.94850,
,,,1183.71176, -54.94850,
,,,1196.04209, -54.94850,
,,,1208.37242, -52.54850,
,,,1220.70275, -54.94850,
,,,1233.03308, -54.94850,
,,,1245.36341, -54.94850,
,,,1257.69374, -52.54850,
,,,1270.02407, -54.94850,
,,,1282.35440, -54.94850,
,,,1294.68473, -54.94850,
,,,1307.01506, -54.94850,
,,,1319.34539, -54.94850,
,,,1331.67572, -54.94850,
,,,1344.00605, -54.94850,
,,,1356.33638, -54.94850,
,,,1368.66671, -54.94850,
,,,1380.99704, -54.94850,
,,,1393.32737, -54.94850,
,,,1405.65770, -54.94850,
,,,1417.98803, -54.94850,
,,,1430.31836, -54.94850,
,,,1442.64869, -54.94850,
,,,1454.97902, -54.94850,
,,,1467.30935, -54.94850,
,,,1479.63968, -52.54850,
,,,1491.97001, -54.94850,
,,,1504.30034, -54.94850,
,,,1516.63067, -54.94850,
,,,1528.96100, -52.54850,
,,,1541.29133, -54.94850,
,,,1553.62166, -54.94850,
,,,1565.95199, -52.54850,
,,,1578.28232, -54.94850,
,,,1590.61265, -54.94850,
,,,1602.94298, -54.94850,
,,,1615.27331, -52.54850,
,,,1627.60364, -54.94850,
,,,1639.93397, -52.54850,
,,,1652.26430, -52.54850,
,,,1664.59463, -54.94850,
,,,1676.92496, -54.94850,
,,,1689.25529, -52.54850,
,,,1701.58562, -49.34850,
,,,1713.91595, -49.34850,
,,,1726.24628, -49.34850,
,,,1738.57661, -49.34850,
,,,1750.90694, -49.34850,
,,,1763.23727, -52.54850,
,,,1775.56760, -52.54850,
,,,1787.89793, -54.94850,
,,,1800.22826, -54.94850,
,,,1812.55859, -54.94850,
,,,1824.88892, -54.94850,
,,,1837.21925, -54.94850,
,,,1849.54958, -54.94850,
,,,1861.87991, -54.94850,
,,,1874.21024, -54.94850,
,,,1886.54057, -54.94850,
,,,1898.87090, -54.94850,
,,,1911.20123, -54.94850,
,,,1923.53156, -54.94850,
,,,1935.86189, -54.94850,
,,,1948.19222, -54.94850,
,,,1960.52255, -54.94850,
,,,1972.85288, -54.94850,
,,,1985.18321, -54.94850,
,,,1997.51354, -52.54850,
,,,2009.84387, -52.54850,
,,,2022.17420, -52.54850,
,,,2034.50453, -54.94850,
,,,2046.83486, -54.94850,
,,,2059.16519, -54.94850,
,,,2071.49552, -54.94850,
,,,2083.82585, -52.54850,
,,,2096.15618, -54.94850,
,,,2108.48651, -54.94850,
,,,2120.81684, -54.94850,
,,,2133.14717, -54.94850,
,,,2145.47750, -52.54850,
,,,2157.80783, -54.94850,
,,,2170.13816, -54.94850,
,,,2182.46849, -54.94850,
,,,2194.79882, -54.94850,
,,,2207.12915, -54.94850,
,,,2219.45948, -54.94850,
,,,2231.78981, -54.94850,
,,,2244.12014, -52.54850,
,,,2256.45047, -49.34850,
,,,2268.78080, -48.54850,
,,,2281.11113, -52.54850,
,,,2293.44146, -54.94850,
,,,2305.77179, -54.94850,
,,,2318.10212, -54.94850,
,,,2330.43245, -54.94850,
,,,2342.76278, -54.94850,
,,,2355.09311, -54.94850,
,,,2367.42344, -54.94850,
,,,2379.75377, -54.94850,
,,,2392.08410, -52.54850,
,,,2404.41443, -54.94850,
,,,2416.74476, -52.54850,
,,,2429.07509, -52.54850,
,,,2441.40542, -54.94850,
,,,2453.73575, -54.94850,
,,,2466.06608, -54.94850,
,,,2478.39641, -54.94850,
