345.44,146.429
345.66,146.429
345.87,146.429
346.09,100
346.31,-2300
346.53,193.927
346.74,375.949
346.96,-834.483
347.18,-80.114
347.4,-114.11
347.61,-101.685
347.83,-17.61
348.05,11.832
348.27,14.186
348.48,11.862
348.7,27.946
348.92,39.341
349.14,37.725
349.35,44.72
349.57,52.797
349.79,94.332
350.01,109.302
350.22,-202.857
350.44,-17.391
350.66,-47.911
350.88,-79.439
351.09,-51.87
351.31,-30.691
351.53,-20
351.74,-33.257
351.96,-17.223
352.18,-7.638
352.4,-12.821
352.61,-35.556
352.83,-86.928
353.05,-53.763
353.27,75
353.48,161.538
353.7,56.14
353.92,-20.225
354.13,-60.377
354.35,-28.049
354.57,-20.455
354.79,-48.63
355,163.077
355.22,84.783
355.44,124.08
355.65,112.355
355.87,87.172
356.09,91.404
356.31,56.879
356.52,45.102
356.74,40.348
356.96,44.026
357.17,56.344
357.39,58.897
357.61,73.377
357.82,53.899
358.04,59.823
358.26,70.758
358.48,65.021
358.69,88.154
358.91,94.729
359.13,111.677
359.34,115.952
359.56,95.614
359.78,110.526
359.99,102.809
360.21,140.957
360.43,159.535
360.64,261.268
360.86,703.571
361.08,-239.474
361.3,-78.846
361.51,-735
361.73,-445.455
361.95,-241.558
362.16,-214.943
362.38,-84.259
362.6,-352.113
362.81,-141.304
363.03,-120
363.25,136.994
363.46,122.917
363.68,89.627
363.9,138.86
364.11,112.549
364.33,49.705
364.55,40.381
364.76,35.897
364.98,43.994
365.2,47.641
365.41,56.009
365.63,39.077
365.85,33.117
366.06,40.33
366.28,31.455
366.5,25.993
366.71,27.314
366.93,32.213
367.15,32.045
367.36,29.487
367.58,33.512
367.8,40.252
368.01,43.456
368.23,42.197
368.44,27.68
368.66,21.374
368.88,5.391
369.09,7.988
369.31,-11.45
369.53,-11.372
369.74,-26.157
369.96,-28.084
370.18,-23.552
370.39,-21.325
370.61,-31.884
370.83,-6.284
371.04,3.692
371.26,64.202
371.47,81.006
371.69,66.867
371.91,156.667
372.12,167.702
372.34,235.714
372.56,87.383
372.77,105.505
372.99,128.75
373.2,100
373.42,83.228
373.64,57.345
373.85,55.742
374.07,53.933
374.29,47.934
374.5,37.757
374.72,28.617
374.93,17.314
375.15,-9.612
375.37,2.894
375.58,5.812
375.8,-0.154
376.01,8.782
376.23,-0.37
376.45,2.755
376.66,-0.746
376.88,10.428
377.09,37.474
377.31,52.444
377.53,71.829
377.74,62.179
377.96,53.44
378.17,81.759
378.39,56.223
378.61,65.909
378.82,46.621
379.04,49.49
379.25,33.589
379.47,30.31
379.69,25.65
379.9,4.959
380.12,7.415
380.33,17.807
380.55,25.293
380.77,16.487
380.98,12.382
381.2,12.785
381.41,1.299
381.63,20.909
381.84,18.609
382.06,32.407
382.28,73.373
382.49,68.338
382.71,54.649
382.92,29.787
383.14,48.757
383.35,55.285
383.57,57.568
383.79,60.799
384,66.588
384.22,63.26
384.43,60.717
384.65,64.049
384.86,67.343
385.08,77.691
385.3,87.722
385.51,81.241
385.73,84.595
385.94,81.351
386.16,92.488
386.37,97.581
386.59,86.433
386.8,83.662
387.02,81.429
387.24,70.187
387.45,79.548
387.67,82.558
387.88,87.534
388.1,82.945
388.31,87.551
388.53,80.793
388.74,83.975
388.96,68.908
389.17,73.354
389.39,74.663
389.6,71.861
389.82,61.272
390.04,53.302
390.25,57.075
390.47,58.127
390.68,61.9
390.9,61.116
391.11,48.718
391.33,62.321
391.54,55.214
391.76,55.521
391.97,58.395
392.19,54.125
392.4,69.801
392.62,70.94
392.83,65.242
393.05,63.946
393.26,71.603
393.48,83.482
393.69,72.428
393.91,89.985
394.13,79.396
394.34,88.559
394.56,70.713
394.77,57.276
394.99,51.596
395.2,57.776
395.42,57.866
395.63,47.735
395.85,50.937
396.06,53.354
396.28,54.76
396.49,63.936
396.71,57.775
396.92,62.822
397.14,59.731
397.35,59.426
397.57,58.126
397.78,56.879
398,59.19
398.21,56.61
398.43,50.312
398.64,47.451
398.86,36.824
399.07,40.973
399.29,41.341
399.5,43.136
399.71,53.498
399.93,44.793
400.14,42.464
400.36,38.431
400.57,37.973
400.79,41.419
401,36.491
401.22,39.838
401.43,41.838
401.65,46.635
401.86,51.638
402.08,45.474
402.29,55.222
402.51,58.283
402.72,60.694
402.94,55.685
403.15,55.619
403.37,55.071
403.58,55.206
403.79,52.582
404.01,51.513
404.22,49.649
404.44,48.992
404.65,48.368
404.87,51.144
405.08,53.429
405.3,60.872
405.51,61.734
405.73,64.869
405.94,59.581
406.15,63.33
406.37,66.496
406.58,66.849
406.8,71.141
407.01,66.051
407.23,61.338
407.44,57.245
407.66,53.361
407.87,52.09
408.08,54.887
408.3,58.548
408.51,57.551
408.73,48.935
408.94,51.45
409.16,53.664
409.37,57.343
409.59,62.888
409.8,64.315
410.01,60.489
410.23,63.477
410.44,63.485
410.66,62.038
410.87,59.283
411.09,64.374
411.3,61.414
411.51,52.788
411.73,53.367
411.94,45.412
412.16,45.455
412.37,50.434
412.58,50.308
412.8,48.157
413.01,51.59
413.23,49.069
413.44,48.973
413.66,46.086
413.87,48.766
414.08,45.451
414.3,48.57
414.51,51.948
414.73,50.692
414.94,51.267
415.15,51.953
415.37,49.685
415.58,53.135
415.8,54.432
416.01,53.654
416.22,54.053
416.44,57.219
416.65,59.649
416.87,60.191
417.08,58.8
417.29,62.871
417.51,58.521
417.72,58.703
417.93,58.087
418.15,60.363
418.36,61.727
418.58,64.859
418.79,60.991
419,57.948
419.22,58.174
419.43,56.406
419.65,53.488
419.86,56.001
420.07,56.046
420.29,54.159
420.5,51.827
420.71,53.902
420.93,51.136
421.14,52.422
421.35,53.094
421.57,49.874
421.78,52.823
422,54.94
422.21,58.601
422.42,59.555
422.64,61.797
422.85,62.428
423.06,63.714
423.28,65.442
423.49,64.425
423.7,65.354
423.92,70.476
424.13,72.89
424.35,68.542
424.56,65.472
424.77,63.14
424.99,63.258
425.2,64.924
425.41,65.496
425.63,63.728
425.84,63.978
426.05,62.812
426.27,58.591
426.48,55.732
426.69,54.976
426.91,54.41
427.12,58.03
427.33,55.42
427.55,51.558
427.76,49.662
427.97,48.87
428.19,49.603
428.4,50.171
428.61,52.073
428.83,51.846
429.04,52.125
429.25,54.669
429.47,52.632
429.68,55.094
429.89,55.246
430.11,54.274
430.32,56.019
430.53,54.978
430.74,54.919
430.96,55.763
431.17,54.906
431.38,55.535
431.6,54.122
431.81,52.703
432.02,51.616
432.24,52.199
432.45,54.845
432.66,54.03
432.88,54.308
433.09,54.519
433.3,55.27
433.51,56.618
433.73,57.113
433.94,55.842
434.15,57.556
434.37,57.509
434.58,57.676
434.79,57.004
435.01,55.416
435.22,58.718
435.43,59.924
435.64,58.254
435.86,55.789
436.07,55.48
436.28,56.884
436.5,56.569
436.71,57.791
436.92,58.411
437.13,56.639
437.35,57.015
437.56,53.449
437.77,51.129
437.98,52.262
438.2,53.99
438.41,52.928
438.62,51.9
438.84,52.858
439.05,53.173
439.26,53.665
439.47,54.926
439.69,56.412
439.9,55.918
440.11,55.441
440.32,54.514
440.54,55.126
440.75,55.245
440.96,55.252
441.17,54.154
441.39,51.565
441.6,49.771
441.81,49.554
442.02,48.714
442.24,49.35
442.45,50.591
442.66,50.609
442.87,49.647
443.09,48.89
443.3,49.508
443.51,50.566
443.72,52.839
443.94,54.733
444.15,53.9
444.36,54.825
444.57,56.327
444.79,55.851
445,57.25
445.21,56.574
445.42,57.632
445.64,57.043
445.85,53.741
446.06,52.617
446.27,51.579
446.48,51.359
446.7,51.632
446.91,51.397
447.12,51.935
447.33,49.499
447.55,50.255
447.76,49.735
447.97,49.67
448.18,51.389
448.39,53.035
448.61,54.553
448.82,55.717
449.03,53.544
449.24,52.934
449.46,52.33
449.67,53.392
449.88,53.154
450.09,53.389
450.3,53.998
450.52,54.23
450.73,53.533
450.94,52.168
451.15,51.565
451.36,53.474
451.58,53.208
451.79,53.152
452,52.542
452.21,52.159
452.42,52.277
452.64,51.004
452.85,50.93
453.06,51.014
453.27,52.442
453.48,53.511
453.69,54.02
453.91,53.665
454.12,54.968
454.33,56.195
454.54,56.498
454.75,56.742
454.97,57.362
455.18,58.487
455.39,58.288
455.6,58.252
455.81,58.663
456.02,58.095
456.24,58.619
456.45,57.848
456.66,57.23
456.87,57.627
457.08,58.633
457.29,58.93
457.51,58.384
457.72,58.588
457.93,58.302
458.14,58.417
458.35,57.093
458.56,57.11
458.78,57.223
458.99,58.03
459.2,57.899
459.41,57.843
459.62,58.054
459.83,57.415
460.04,57.283
460.26,56.914
460.47,56.219
460.68,57.832
460.89,57.824
461.1,57.959
461.31,57.506
461.52,57.707
461.74,57.039
461.95,57.173
462.16,58.501
462.37,57.677
462.58,56.971
462.79,58.716
463,58.234
463.22,58.408
463.43,58.218
463.64,57.1
463.85,57.237
464.06,56.549
464.27,56.24
464.48,55.952
464.69,56.896
464.91,57.79
465.12,56.099
465.33,56.441
465.54,56.761
465.75,56.72
465.96,58.25
466.17,57.616
466.38,58.469
466.59,58.955
466.81,59.7
467.02,59.162
467.23,59.654
467.44,60.189
467.65,59.927
467.86,60.05
468.07,60.942
468.28,59.85
468.49,60.649
468.7,59.975
468.92,59.842
469.13,59.588
469.34,60.16
469.55,59.609
469.76,59.103
469.97,59.062
470.18,58.468
470.39,57.542
470.6,57.579
470.81,57.499
471.02,57.865
471.24,57.835
471.45,57.966
471.66,57.397
471.87,57.77
472.08,58.424
472.29,58.615
472.5,58.654
472.71,58.756
472.92,58.989
473.13,59.036
473.34,58.833
473.55,58.658
473.76,58.144
473.98,58.643
474.19,58.454
474.4,58.645
474.61,58.642
474.82,58.559
475.03,58.131
475.24,58.077
475.45,58.119
475.66,58.073
475.87,58.211
476.08,58.101
476.29,57.703
476.5,57.135
476.71,56.733
476.92,56.72
477.13,56.688
477.34,57.285
477.55,57.853
477.76,57.691
477.98,57.7
478.19,57.582
478.4,57.681
478.61,58.063
478.82,58.201
479.03,58.193
479.24,58.291
479.45,58.295
479.66,58.485
479.87,58.983
480.08,59.106
480.29,59.438
480.5,59.253
480.71,59.473
480.92,59.362
481.13,59.321
481.34,59.511
481.55,59.505
481.76,59.693
481.97,59.115
482.18,58.713
482.39,58.634
482.6,58.585
482.81,59.114
483.02,59.224
483.23,59.506
483.44,59.575
483.65,59.516
483.86,59.408
484.07,59.442
484.28,59.936
484.49,59.482
484.7,59.437
484.91,59.201
485.12,58.917
485.33,58.505
485.54,58.559
485.75,58.447
485.96,58.789
486.17,58.845
486.38,59.25
486.59,59.14
486.8,59.031
487.01,59.445
487.22,59.325
487.43,59.175
487.64,59.411
487.85,59.325
488.06,59.494
488.27,58.814
488.48,58.392
488.69,58.313
488.9,58.174
489.11,58.38
489.32,58.136
489.53,58.452
489.74,58.768
489.95,58.476
490.16,58.475
490.37,58.554
490.58,59.243
490.79,59.856
491,59.44
491.21,59.426
491.42,59.302
491.63,59.318
491.84,58.894
492.04,58.563
492.25,58.567
492.46,58.197
492.67,58.162
492.88,57.721
493.09,57.533
493.3,57.544
493.51,57.57
493.72,57.47
493.93,56.99
494.14,57.447
494.35,57.651
494.56,57.856
494.77,58.189
494.98,57.716
495.19,57.767
495.4,57.552
495.61,57.274
495.81,57.317
496.02,57.165
496.23,57.381
496.44,57.028
496.65,56.793
496.86,56.558
497.07,56.025
497.28,56.237
497.49,55.981
497.7,56.169
497.91,56.319
498.12,56.033
498.33,56.111
498.54,55.721
498.74,55.819
498.95,55.843
499.16,55.955
499.37,56.346
499.58,56.595
499.79,56.735
500,56.333
500.21,56.264
500.42,56.285
500.63,56.457
500.84,56.522
501.04,56.32
501.25,55.815
501.46,55.648
501.67,55.24
501.88,54.808
502.09,54.827
502.3,54.851
502.51,54.673
502.72,54.318
502.92,54.152
503.13,54.205
503.34,54.284
503.55,54.84
503.76,54.646
503.97,54.79
504.18,54.517
504.39,54.356
504.6,54.458
504.8,54.822
505.01,55.154
505.22,55.077
505.43,54.73
505.64,54.381
505.85,54.167
506.06,54.352
506.27,54.422
506.47,54.952
506.68,54.716
506.89,54.83
507.1,54.634
507.31,54.753
507.52,54.513
507.73,54.935
507.93,55.295
508.14,55.309
508.35,55.463
508.56,55.241
508.77,55.192
508.98,55.699
509.19,55.201
509.39,55.142
509.6,55.24
509.81,55.537
510.02,55.357
510.23,55.228
510.44,55.005
510.64,54.416
510.85,54.673
511.06,54.637
511.27,54.1
511.48,54.543
511.69,54.558
511.9,54.256
512.1,54.24
