-0.0012	-0.0032	0.094
-0.0012	-0.0016	0.098
-0.00119	-0.0024	0.096
-0.00119	-0.0008	0.098
-0.00118	0	0.098
-0.00118	-0.0016	0.1
-0.00118	0.0016	0.098
-0.00117	0.0032	0.1
-0.00117	0.0024	0.098
-0.00116	0.004	0.1
-0.00116	0.004	0.1
-0.00116	0.0056	0.098
-0.00115	0.0048	0.098
-0.00115	0.0072	0.1
-0.00114	0.0064	0.096
-0.00114	0.0088	0.098
-0.00114	0.008	0.096
-0.00113	0.0096	0.094
-0.00113	0.0088	0.094
-0.00112	0.0112	0.09
-0.00112	0.0112	0.09
-0.00112	0.0104	0.0879
-0.00111	0.0112	0.0879
-0.00111	0.0128	0.084
-0.0011	0.0128	0.084
-0.0011	0.0144	0.078
-0.0011	0.0136	0.078
-0.00109	0.0152	0.072
-0.00109	0.0152	0.074
-0.00108	0.0136	0.068
-0.00108	0.0152	0.0659
-0.00108	0.016	0.064
-0.00107	0.0168	0.062
-0.00107	0.0152	0.058
-0.00106	0.0152	0.058
-0.00106	0.0176	0.05
-0.00106	0.0176	0.05
-0.00105	0.0168	0.044
-0.00105	0.0176	0.044
-0.00104	0.0192	0.038
-0.00104	0.0176	0.036
-0.00104	0.0192	0.032
-0.00103	0.0184	0.03
-0.00103	0.0176	0.022
-0.00102	0.0192	0.022
-0.00102	0.0176	0.016
-0.00102	0.0168	0.016
-0.00101	0.0184	0.008
-0.00101	0.0184	0.008
-0.001	0.0168	0
-0.001	0.0176	0
-0.000996	0.0176	-0.008
-0.000992	0.0192	-0.008
-0.000988	0.016	-0.016
-0.000984	0.0176	-0.016
-0.00098	0.0152	-0.024
-0.000976	0.0168	-0.024
-0.000972	0.0152	-0.032
-0.000968	0.016	-0.032
-0.000964	0.0144	-0.036
-0.00096	0.0144	-0.038
-0.000956	0.0136	-0.044
-0.000952	0.0144	-0.046
-0.000948	0.0128	-0.052
-0.000944	0.0128	-0.052
-0.00094	0.0112	-0.056
-0.000936	0.0112	-0.058
-0.000932	0.012	-0.064
-0.000928	0.0112	-0.064
-0.000924	0.0096	-0.07
-0.00092	0.0104	-0.072
-0.000916	0.0088	-0.0759
-0.000912	0.0088	-0.0759
-0.000908	0.0064	-0.0799
-0.000904	0.008	-0.0799
-0.0009	0.0056	-0.084
-0.000896	0.0064	-0.084
-0.000892	0.0048	-0.09
-0.000888	0.0048	-0.0879
-0.000884	0.0016	-0.092
-0.00088	0.0032	-0.092
-0.000876	0.0016	-0.096
-0.000872	0.0024	-0.096
-0.000868	-0.0008	-0.1
-0.000864	0.0016	-0.098
-0.00086	-0.0016	-0.1
-0.000856	-0.0016	-0.1
-0.000852	-0.0024	-0.102
-0.000848	-0.0024	-0.104
-0.000844	-0.0048	-0.1
-0.00084	-0.004	-0.102
-0.000836	-0.0064	-0.1
-0.000832	-0.0056	-0.1
-0.000828	-0.008	-0.102
-0.000824	-0.0072	-0.1
-0.00082	-0.0088	-0.1
-0.000816	-0.008	-0.1
-0.000812	-0.0104	-0.1
-0.000808	-0.0088	-0.1
-0.000804	-0.0112	-0.098
-0.0008	-0.0112	-0.098
-0.000796	-0.012	-0.096
-0.000792	-0.0112	-0.096
-0.000788	-0.0136	-0.09
-0.000784	-0.0128	-0.092
-0.00078	-0.0144	-0.0879
-0.000776	-0.0144	-0.0879
-0.000772	-0.016	-0.084
-0.000768	-0.016	-0.084
-0.000764	-0.0152	-0.078
-0.00076	-0.016	-0.078
-0.000756	-0.0176	-0.072
-0.000752	-0.0168	-0.072
-0.000748	-0.0192	-0.068
-0.000744	-0.0184	-0.0659
-0.00074	-0.0184	-0.062
-0.000736	-0.0184	-0.062
-0.000732	-0.0192	-0.056
-0.000728	-0.0184	-0.056
-0.000724	-0.02	-0.05
-0.00072	-0.0208	-0.048
-0.000716	-0.0184	-0.042
-0.000712	-0.0184	-0.04
-0.000708	-0.0216	-0.034
-0.000704	-0.0208	-0.034
-0.0007	-0.02	-0.028
-0.000696	-0.0192	-0.028
-0.000692	-0.0216	-0.02
-0.000688	-0.02	-0.02
-0.000684	-0.0216	-0.012
-0.00068	-0.0208	-0.012
-0.000676	-0.0184	-0.006
-0.000672	-0.0216	-0.004
-0.000668	-0.0184	0.004
-0.000664	-0.02	0.004
-0.00066	-0.0184	0.01
-0.000656	-0.0184	0.012
-0.000652	-0.0192	0.018
-0.000648	-0.0176	0.018
