-0.0012	-0.0072	-0.02
-0.0012	-0.0104	-0.022
-0.00119	-0.0104	-0.024
-0.00119	-0.0136	-0.026
-0.00118	-0.0136	-0.026
-0.00118	-0.0168	-0.032
-0.00118	-0.0176	-0.03
-0.00117	-0.0216	-0.034
-0.00117	-0.0216	-0.032
-0.00116	-0.024	-0.038
-0.00116	-0.0248	-0.04
-0.00116	-0.028	-0.044
-0.00115	-0.028	-0.042
-0.00115	-0.0312	-0.044
-0.00114	-0.032	-0.046
-0.00114	-0.0344	-0.05
-0.00114	-0.0344	-0.05
-0.00113	-0.0368	-0.052
-0.00113	-0.0368	-0.052
-0.00112	-0.04	-0.056
-0.00112	-0.0408	-0.056
-0.00112	-0.0424	-0.058
-0.00111	-0.044	-0.056
-0.00111	-0.0464	-0.06
-0.0011	-0.0456	-0.06
-0.0011	-0.0488	-0.064
-0.0011	-0.0488	-0.062
-0.00109	-0.0504	-0.0659
-0.00109	-0.0504	-0.064
-0.00108	-0.0536	-0.068
-0.00108	-0.052	-0.068
-0.00108	-0.0536	-0.07
-0.00107	-0.0544	-0.068
-0.00107	-0.056	-0.07
-0.00106	-0.056	-0.07
-0.00106	-0.0576	-0.072
-0.00106	-0.0568	-0.072
-0.00105	-0.0592	-0.07
-0.00105	-0.0584	-0.072
-0.00104	-0.06	-0.072
-0.00104	-0.06	-0.072
-0.00104	-0.0608	-0.074
-0.00103	-0.0536	-0.0759
-0.00103	-0.0624	-0.072
-0.00102	-0.0616	-0.074
-0.00102	-0.06	-0.072
-0.00102	-0.0608	-0.0759
-0.00101	-0.0624	-0.072
-0.00101	-0.0616	-0.074
-0.001	-0.0624	-0.07
-0.001	-0.0624	-0.072
-0.000996	-0.0608	-0.07
-0.000992	-0.0624	-0.072
-0.000988	-0.06	-0.07
-0.000984	-0.0616	-0.07
-0.00098	-0.06	-0.068
-0.000976	-0.0592	-0.068
-0.000972	-0.06	-0.0659
-0.000968	-0.0568	-0.068
-0.000964	-0.0592	-0.064
-0.00096	-0.0576	-0.064
-0.000956	-0.056	-0.0659
-0.000952	-0.056	-0.064
-0.000948	-0.0544	-0.058
-0.000944	-0.0552	-0.06
-0.00094	-0.0528	-0.056
-0.000936	-0.0528	-0.056
-0.000932	-0.0504	-0.054
-0.000928	-0.0512	-0.052
-0.000924	-0.048	-0.05
-0.00092	-0.048	-0.05
-0.000916	-0.0464	-0.048
-0.000912	-0.0464	-0.048
-0.000908	-0.044	-0.044
-0.000904	-0.044	-0.044
-0.0009	-0.0408	-0.04
-0.000896	-0.04	-0.04
-0.000892	-0.0368	-0.036
-0.000888	-0.0376	-0.036
-0.000884	-0.0352	-0.032
-0.00088	-0.0344	-0.032
-0.000876	-0.0312	-0.028
-0.000872	-0.0312	-0.028
-0.000868	-0.028	-0.024
-0.000864	-0.028	-0.024
-0.00086	-0.0248	-0.02
-0.000856	-0.0248	-0.02
-0.000852	-0.0216	-0.016
-0.000848	-0.0208	-0.016
-0.000844	-0.0176	-0.012
-0.00084	-0.0176	-0.012
-0.000836	-0.0144	-0.008
-0.000832	-0.0136	-0.008
-0.000828	-0.0104	-0.004
-0.000824	-0.0096	-0.004
-0.00082	-0.0064	0.004
-0.000816	-0.0056	0.004
-0.000812	-0.0024	0.008
-0.000808	-0.0024	0.008
-0.000804	0.0016	0.012
-0.0008	0.0024	0.012
-0.000796	0.0056	0.016
-0.000792	0.0056	0.016
-0.000788	0.0096	0.02
-0.000784	0.0096	0.02
-0.00078	0.0128	0.026
-0.000776	0.0128	0.024
-0.000772	0.0176	0.03
-0.000768	0.0168	0.03
-0.000764	0.02	0.038
-0.00076	0.0208	0.032
-0.000756	0.024	0.036
-0.000752	0.024	0.038
-0.000748	0.0272	0.04
-0.000744	0.0272	0.038
-0.00074	0.0304	0.044
-0.000736	0.0304	0.044
-0.000732	0.0328	0.048
-0.000728	0.0336	0.046
-0.000724	0.0368	0.05
-0.00072	0.0368	0.05
-0.000716	0.0408	0.052
-0.000712	0.04	0.05
-0.000708	0.0416	0.056
-0.000704	0.0424	0.056
-0.0007	0.0448	0.058
-0.000696	0.044	0.058
-0.000692	0.0464	0.062
-0.000688	0.048	0.062
-0.000684	0.0488	0.062
-0.00068	0.0496	0.062
-0.000676	0.0512	0.0659
-0.000672	0.0512	0.064
-0.000668	0.0528	0.068
-0.000664	0.0528	0.0659
-0.00066	0.0544	0.068
-0.000656	0.0544	0.068
-0.000652	0.056	0.07
-0.000648	0.056	0.068
-0.000644	0.0576	0.072
-0.00064	0.0576	0.07
-0.000636	0.0592	0.07
-0.000632	0.0584	0.07
-0.000628	0.0592	0.07
-0.000624	0.0592	0.07
-0.00062	0.06	0.072
-0.000616	0.0592	0.07
-0.000612	0.0608	0.07
-0.000608	0.0608	0.07
-0.000604	0.0592	0.07
-0.0006	0.0592	0.07
-0.000596	0.06	0.068
-0.000592	0.06	0.07
-0.000588	0.0592	0.0659
-0.000584	0.0592	0.0659
-0.00058	0.06	0.068
-0.000576	0.0592	0.0659
-0.000572	0.0584	0.0659
-0.000568	0.0592	0.0659
-0.000564	0.0568	0.064
-0.00056	0.0568	0.062
-0.000556	0.056	0.062
-0.000552	0.056	0.062
-0.000548	0.0544	0.058
-0.000544	0.0544	0.058
-0.00054	0.0512	0.056
-0.000536	0.0528	0.054
-0.000532	0.0504	0.056
-0.000528	0.0504	0.054
-0.000524	0.0488	0.05
-0.00052	0.0488	0.05
-0.000516	0.0464	0.046
-0.000512	0.0464	0.048
-0.000508	0.044	0.044
-0.000504	0.044	0.044
-0.0005	0.0408	0.04
-0.000496	0.0416	0.04
-0.000492	0.0384	0.038
-0.000488	0.0384	0.038
-0.000484	0.0344	0.032
-0.00048	0.0352	0.034
-0.000476	0.032	0.03
-0.000472	0.0328	0.03
-0.000468	0.0296	0.026
-0.000464	0.0288	0.024
-0.00046	0.0256	0.022
-0.000456	0.0256	0.022
-0.000452	0.0224	0.018
-0.000448	0.0224	0.016
-0.000444	0.0192	0.014
-0.00044	0.0184	0.012
-0.000436	0.016	0.01
-0.000432	0.0152	0.01
-0.000428	0.0112	0.004
-0.000424	0.0112	0.004
-0.00042	0.0088	0
-0.000416	0.008	0
-0.000412	0.0048	-0.006
-0.000408	0.004	-0.008
-0.000404	0	-0.01
-0.0004	-0.0008	-0.01
-0.000396	-0.0032	-0.016
-0.000392	-0.004	-0.016
-0.000388	-0.0072	-0.02
-0.000384	-0.0072	-0.02
-0.00038	-0.0104	-0.024
-0.000376	-0.0112	-0.024
-0.000372	-0.0152	-0.026
-0.000368	-0.0144	-0.028
-0.000364	-0.0184	-0.032
-0.00036	-0.0184	-0.032
-0.000356	-0.0216	-0.036
-0.000352	-0.0216	-0.036
-0.000348	-0.0248	-0.04
-0.000344	-0.0256	-0.04
-0.00034	-0.0288	-0.042
-0.000336	-0.0288	-0.044
-0.000332	-0.0312	-0.046
-0.000328	-0.032	-0.046
-0.000324	-0.0352	-0.05
-0.00032	-0.0344	-0.05
-0.000316	-0.0376	-0.054
-0.000312	-0.0376	-0.054
-0.000308	-0.0408	-0.056
-0.000304	-0.0408	-0.056
-0.0003	-0.044	-0.058
-0.000296	-0.044	-0.058
-0.000292	-0.0464	-0.06
-0.000288	-0.0464	-0.06
-0.000284	-0.0488	-0.064
-0.00028	-0.0488	-0.064
-0.000276	-0.0504	-0.068
-0.000272	-0.0504	-0.0659
-0.000268	-0.0528	-0.068
-0.000264	-0.0536	-0.068
-0.00026	-0.0544	-0.07
-0.000256	-0.0544	-0.068
-0.000252	-0.0568	-0.072
-0.000248	-0.0576	-0.07
-0.000244	-0.0552	-0.072
-0.00024	-0.0576	-0.072
-0.000236	-0.06	-0.074
-0.000232	-0.0584	-0.072
-0.000228	-0.06	-0.074
-0.000224	-0.06	-0.072
-0.00022	-0.06	-0.0759
-0.000216	-0.06	-0.0759
-0.000212	-0.0616	-0.072
-0.000208	-0.06	-0.074
-0.000204	-0.0616	-0.072
-0.0002	-0.0624	-0.072
-0.000196	-0.0608	-0.074
-0.000192	-0.0608	-0.072
-0.000188	-0.0624	-0.072
-0.000184	-0.0608	-0.072
-0.00018	-0.0624	-0.07
-0.000176	-0.06	-0.07
-0.000172	-0.0608	-0.068
-0.000168	-0.0592	-0.068
-0.000164	-0.0608	-0.0659
-0.00016	-0.06	-0.068
-0.000156	-0.0592	-0.0659
-0.000152	-0.0584	-0.064
-0.000148	-0.0568	-0.068
-0.000144	-0.0584	-0.064
-0.00014	-0.056	-0.06
-0.000136	-0.056	-0.062
-0.000132	-0.0536	-0.058
-0.000128	-0.0536	-0.058
-0.000124	-0.052	-0.056
-0.00012	-0.052	-0.056
-0.000116	-0.0504	-0.052
-0.000112	-0.0504	-0.052
-0.000108	-0.048	-0.05
-0.000104	-0.0472	-0.05
-0.0001	-0.0456	-0.046
-0.000096	-0.0432	-0.046
-0.000092	-0.0456	-0.044
-0.000088	-0.0424	-0.042
-0.000084	-0.04	-0.04
-0.00008	-0.04	-0.04
-0.000076	-0.0376	-0.036
-0.000072	-0.0368	-0.036
-0.000068	-0.0344	-0.032
-0.000064	-0.0328	-0.032
-0.00006	-0.0312	-0.026
-0.000056	-0.0312	-0.026
-0.000052	-0.028	-0.022
-0.000048	-0.028	-0.024
-0.000044	-0.0232	-0.018
-0.00004	-0.024	-0.018
-0.000036	-0.0208	-0.016
-0.000032	-0.0208	-0.016
-0.000028	-0.016	-0.012
-0.000024	-0.0168	-0.012
-0.00002	-0.012	-0.006
-0.000016	-0.0128	-0.006
-0.000012	-0.0088	0
-0.000008	-0.0088	0
-0.000004	-0.0056	0.004
0	-0.0048	0.004
0.000004	-0.0016	0.008
0.000008	-0.0008	0.008
0.000012	0.0024	0.014
0.000016	0.0032	0.014
0.00002	0.0064	0.018
0.000024	0.0072	0.018
0.000028	0.0096	0.022
0.000032	0.0096	0.022
0.000036	0.0144	0.026
0.00004	0.0144	0.026
0.000044	0.0176	0.03
0.000048	0.0176	0.03
0.000052	0.0216	0.032
0.000056	0.0224	0.034
0.00006	0.0248	0.038
0.000064	0.024	0.038
0.000068	0.028	0.042
0.000072	0.028	0.042
0.000076	0.0312	0.044
0.00008	0.0312	0.046
0.000084	0.0336	0.044
0.000088	0.0344	0.048
0.000092	0.0368	0.05
0.000096	0.0376	0.05
0.0001	0.04	0.054
0.000104	0.04	0.056
0.000108	0.0432	0.054
0.000112	0.0432	0.058
0.000116	0.0448	0.06
0.00012	0.0448	0.058
0.000124	0.0472	0.062
0.000128	0.0472	0.062
0.000132	0.0496	0.062
0.000136	0.0496	0.062
0.00014	0.052	0.0659
0.000144	0.0512	0.064
0.000148	0.0536	0.0659
0.000152	0.0512	0.0659
0.000156	0.056	0.068
0.00016	0.0552	0.0659
0.000164	0.0584	0.07
0.000168	0.056	0.07
0.000172	0.0584	0.068
0.000176	0.0576	0.07
0.00018	0.0592	0.07
0.000184	0.0592	0.07
0.000188	0.0576	0.072
0.000192	0.06	0.07
0.000196	0.0584	0.07
0.0002	0.06	0.07
0.000204	0.0592	0.072
0.000208	0.0592	0.07
0.000212	0.06	0.07
0.000216	0.0616	0.07
0.00022	0.0592	0.068
0.000224	0.0592	0.07
0.000228	0.06	0.0659
0.000232	0.0592	0.07
0.000236	0.0584	0.0659
0.00024	0.0592	0.0659
0.000244	0.0576	0.064
0.000248	0.0576	0.0659
0.000252	0.056	0.062
0.000256	0.0568	0.062
0.00026	0.0552	0.062
0.000264	0.056	0.062
0.000268	0.0536	0.058
0.000272	0.0536	0.058
0.000276	0.0512	0.054
0.00028	0.0528	0.056
0.000284	0.0504	0.052
0.000288	0.0504	0.052
0.000292	0.048	0.05
0.000296	0.0488	0.05
0.0003	0.0464	0.046
0.000304	0.0456	0.046
0.000308	0.0432	0.044
0.000312	0.044	0.042
0.000316	0.04	0.04
0.00032	0.0408	0.04
0.000324	0.0376	0.036
0.000328	0.0384	0.036
0.000332	0.0352	0.032
0.000336	0.0352	0.032
0.00034	0.032	0.028
0.000344	0.0312	0.028
0.000348	0.028	0.022
0.000352	0.0288	0.024
0.000356	0.0256	0.02
0.00036	0.0248	0.02
0.000364	0.0216	0.016
0.000368	0.0216	0.014
0.000372	0.0184	0.012
0.000376	0.0176	0.012
0.00038	0.0136	0.01
0.000384	0.0136	0.008
0.000388	0.0112	0.002
0.000392	0.0112	0.002
0.000396	0.008	-0.004
0.0004	0.008	-0.004
0.000404	0.004	-0.008
0.000408	0.0032	-0.008
0.000412	0	-0.012
0.000416	-0.0008	-0.012
0.00042	-0.004	-0.016
0.000424	-0.0048	-0.016
0.000428	-0.0088	-0.02
0.000432	-0.0088	-0.02
0.000436	-0.0112	-0.024
0.00044	-0.012	-0.024
0.000444	-0.0152	-0.028
0.000448	-0.0152	-0.028
0.000452	-0.0192	-0.034
0.000456	-0.02	-0.032
0.00046	-0.0232	-0.036
0.000464	-0.0232	-0.036
0.000468	-0.0272	-0.04
0.000472	-0.0272	-0.04
0.000476	-0.0304	-0.044
0.00048	-0.0296	-0.044
0.000484	-0.0328	-0.048
0.000488	-0.0336	-0.048
0.000492	-0.0352	-0.052
0.000496	-0.036	-0.05
0.0005	-0.0384	-0.054
0.000504	-0.0392	-0.054
0.000508	-0.0408	-0.056
0.000512	-0.0416	-0.056
0.000516	-0.0448	-0.06
0.00052	-0.0448	-0.06
0.000524	-0.0472	-0.064
0.000528	-0.0472	-0.06
0.000532	-0.0496	-0.064
0.000536	-0.0496	-0.062
0.00054	-0.052	-0.0659
0.000544	-0.052	-0.0659
0.000548	-0.0536	-0.068
0.000552	-0.0536	-0.068
0.000556	-0.0544	-0.07
0.00056	-0.056	-0.068
0.000564	-0.0568	-0.072
0.000568	-0.0568	-0.07
0.000572	-0.0584	-0.072
0.000576	-0.0584	-0.072
0.00058	-0.0592	-0.07
0.000584	-0.0592	-0.072
0.000588	-0.06	-0.074
0.000592	-0.0592	-0.072
0.000596	-0.0624	-0.0759
0.0006	-0.0616	-0.072
0.000604	-0.06	-0.0759
0.000608	-0.0616	-0.072
0.000612	-0.06	-0.074
0.000616	-0.0616	-0.0759
0.00062	-0.06	-0.072
0.000624	-0.0616	-0.072
0.000628	-0.06	-0.07
0.000632	-0.0624	-0.072
0.000636	-0.06	-0.068
0.00064	-0.06	-0.068
0.000644	-0.0616	-0.07
0.000648	-0.0608	-0.068
0.000652	-0.0584	-0.068
0.000656	-0.0584	-0.0659
0.00066	-0.0592	-0.064
0.000664	-0.0584	-0.0659
0.000668	-0.0568	-0.062
0.000672	-0.0568	-0.062
0.000676	-0.0552	-0.058
0.00068	-0.0552	-0.06
0.000684	-0.0536	-0.058
0.000688	-0.0536	-0.056
0.000692	-0.0512	-0.058
0.000696	-0.052	-0.056
0.0007	-0.0496	-0.052
0.000704	-0.0496	-0.052
0.000708	-0.0472	-0.048
0.000712	-0.0472	-0.048
0.000716	-0.044	-0.046
0.00072	-0.044	-0.046
0.000724	-0.0424	-0.042
0.000728	-0.0416	-0.042
0.000732	-0.0384	-0.04
0.000736	-0.0392	-0.04
0.00074	-0.0368	-0.036
0.000744	-0.036	-0.034
0.000748	-0.0336	-0.03
0.000752	-0.0328	-0.032
0.000756	-0.0304	-0.026
0.00076	-0.0296	-0.026
0.000764	-0.0264	-0.022
0.000768	-0.0256	-0.024
0.000772	-0.0232	-0.018
0.000776	-0.0224	-0.018
0.00078	-0.0184	-0.014
0.000784	-0.0184	-0.014
0.000788	-0.0152	-0.01
0.000792	-0.0152	-0.01
0.000796	-0.0112	-0.004
0.0008	-0.0112	-0.004
0.000804	-0.0088	0.002
0.000808	-0.008	0.002
0.000812	-0.0056	0.006
0.000816	-0.0048	0.006
0.00082	-0.0016	0.01
0.000824	-0.0008	0.012
0.000828	0.004	0.014
0.000832	0.0032	0.014
0.000836	0.0072	0.018
0.00084	0.0072	0.018
0.000844	0.0112	0.022
0.000848	0.0112	0.024
0.000852	0.0144	0.026
0.000856	0.016	0.026
0.00086	0.0184	0.03
0.000864	0.0192	0.03
0.000868	0.0216	0.034
0.000872	0.0208	0.034
0.000876	0.0256	0.038
0.00088	0.0256	0.038
0.000884	0.028	0.042
0.000888	0.028	0.042
0.000892	0.032	0.046
0.000896	0.032	0.046
0.0009	0.0344	0.048
0.000904	0.0352	0.05
0.000908	0.0384	0.054
0.000912	0.0376	0.054
0.000916	0.0408	0.052
0.00092	0.0408	0.054
0.000924	0.0432	0.058
0.000928	0.0432	0.058
0.000932	0.0464	0.06
0.000936	0.0456	0.058
0.00094	0.048	0.062
0.000944	0.048	0.062
0.000948	0.0504	0.0659
0.000952	0.0496	0.064
0.000956	0.052	0.0659
0.00096	0.0512	0.0659
0.000964	0.0536	0.068
0.000968	0.0536	0.0659
0.000972	0.056	0.07
0.000976	0.056	0.0659
0.00098	0.0568	0.07
0.000984	0.056	0.07
0.000988	0.0592	0.07
0.000992	0.0576	0.07
0.000996	0.0592	0.072
0.001	0.0592	0.07
0.001	0.06	0.072
0.00101	0.0592	0.07
0.00101	0.06	0.072
0.00102	0.0592	0.07
0.00102	0.0608	0.07
0.00102	0.0608	0.07
0.00103	0.0592	0.068
0.00103	0.0608	0.07
0.00104	0.0592	0.0659
0.00104	0.06	0.068
0.00104	0.0592	0.0659
0.00105	0.06	0.0659
0.00105	0.0584	0.0659
0.00106	0.0584	0.0659
0.00106	0.0592	0.064
0.00106	0.0584	0.064
0.00107	0.0568	0.062
0.00107	0.056	0.062
0.00108	0.0544	0.06
0.00108	0.056	0.06
0.00108	0.052	0.058
0.00109	0.0536	0.058
0.00109	0.0512	0.056
0.0011	0.0528	0.054
0.0011	0.0496	0.05
0.0011	0.0496	0.052
0.00111	0.0472	0.05
0.00111	0.0472	0.05
0.00112	0.0448	0.046
0.00112	0.0456	0.046
0.00112	0.0432	0.042
0.00113	0.044	0.04
0.00113	0.04	0.042
0.00114	0.0408	0.038
0.00114	0.0376	0.036
0.00114	0.0368	0.034
0.00115	0.0336	0.032
0.00115	0.0336	0.032
0.00116	0.0304	0.026
0.00116	0.0304	0.026
0.00116	0.0288	0.024
0.00117	0.028	0.022
0.00117	0.024	0.018
0.00118	0.024	0.018
0.00118	0.0208	0.014
0.00118	0.0208	0.014
0.00119	0.0176	0.012
0.00119	0.0168	0.01
0.0012	0.0136	0.006
